Footfall,Store ID,Store,Week,Month,Year
1024,S055,Woodbridge,39,9,2022
1052,S055,Woodbridge,39,9,2022
1115,S055,Woodbridge,39,9,2022
1180,S055,Woodbridge,39,9,2022
1313,S055,Woodbridge,39,9,2022
1296,S055,Woodbridge,39,9,2022
928,S056,Gloucester,39,9,2022
1050,S056,Gloucester,39,9,2022
1007,S056,Gloucester,39,9,2022
1187,S056,Gloucester,39,9,2022
1244,S056,Gloucester,39,9,2022
1646,S056,Gloucester,39,9,2022
1590,S056,Gloucester,39,9,2022
992,S057,Huntingdon,39,9,2022
1059,S057,Huntingdon,39,9,2022
1122,S057,Huntingdon,39,9,2022
1179,S057,Huntingdon,39,9,2022
1263,S057,Huntingdon,39,9,2022
1907,S057,Huntingdon,39,9,2022
1661,S057,Huntingdon,39,9,2022
1464,S058,Stapleton,39,9,2022
1595,S058,Stapleton,39,9,2022
1614,S058,Stapleton,39,9,2022
1563,S058,Stapleton,39,9,2022
1557,S058,Stapleton,39,9,2022
2738,S058,Stapleton,39,9,2022
2173,S058,Stapleton,39,9,2022
1266,S061,Aylesbury,39,9,2022
1246,S061,Aylesbury,39,9,2022
1298,S061,Aylesbury,39,9,2022
1466,S061,Aylesbury,39,9,2022
1636,S061,Aylesbury,39,9,2022
2532,S061,Aylesbury,39,9,2022
2167,S061,Aylesbury,39,9,2022
730,S062,Gosforth,39,9,2022
681,S062,Gosforth,39,9,2022
730,S062,Gosforth,39,9,2022
759,S062,Gosforth,39,9,2022
781,S062,Gosforth,39,9,2022
1137,S062,Gosforth,39,9,2022
1015,S062,Gosforth,39,9,2022
1099,S063,Northampton,39,9,2022
1058,S063,Northampton,39,9,2022
1180,S063,Northampton,39,9,2022
1228,S063,Northampton,39,9,2022
1406,S063,Northampton,39,9,2022
2225,S063,Northampton,39,9,2022
1606,S063,Northampton,39,9,2022
914,S064,Shenstone,39,9,2022
927,S064,Shenstone,39,9,2022
1008,S064,Shenstone,39,9,2022
1109,S064,Shenstone,39,9,2022
1009,S064,Shenstone,39,9,2022
1618,S064,Shenstone,39,9,2022
1381,S064,Shenstone,39,9,2022
906,S065,Swansea,39,9,2022
901,S065,Swansea,39,9,2022
839,S065,Swansea,39,9,2022
914,S065,Swansea,39,9,2022
957,S065,Swansea,39,9,2022
1405,S065,Swansea,39,9,2022
1035,S065,Swansea,39,9,2022
714,S066,York,39,9,2022
642,S066,York,39,9,2022
768,S066,York,39,9,2022
812,S066,York,39,9,2022
710,S066,York,39,9,2022
1086,S066,York,39,9,2022
1081,S066,York,39,9,2022
684,S067,Andover,39,9,2022
732,S067,Andover,39,9,2022
647,S067,Andover,39,9,2022
808,S067,Andover,39,9,2022
867,S067,Andover,39,9,2022
1126,S067,Andover,39,9,2022
982,S067,Andover,39,9,2022
810,S068,Rugby,39,9,2022
897,S068,Rugby,39,9,2022
902,S068,Rugby,39,9,2022
977,S068,Rugby,39,9,2022
993,S068,Rugby,39,9,2022
1560,S068,Rugby,39,9,2022
1397,S068,Rugby,39,9,2022
999,S069,Brighton,39,9,2022
1072,S069,Brighton,39,9,2022
1449,S069,Brighton,39,9,2022
1403,S069,Brighton,39,9,2022
1377,S069,Brighton,39,9,2022
1790,S069,Brighton,39,9,2022
1567,S069,Brighton,39,9,2022
630,S070,Havant,39,9,2022
706,S070,Havant,39,9,2022
635,S070,Havant,39,9,2022
738,S070,Havant,39,9,2022
731,S070,Havant,39,9,2022
937,S070,Havant,39,9,2022
822,S070,Havant,39,9,2022
407,S071,Pennine,39,9,2022
481,S071,Pennine,39,9,2022
458,S071,Pennine,39,9,2022
457,S071,Pennine,39,9,2022
444,S071,Pennine,39,9,2022
667,S071,Pennine,39,9,2022
536,S071,Pennine,39,9,2022
570,S072,Thornbury,39,9,2022
464,S072,Thornbury,39,9,2022
554,S072,Thornbury,39,9,2022
568,S072,Thornbury,39,9,2022
636,S072,Thornbury,39,9,2022
849,S072,Thornbury,39,9,2022
729,S072,Thornbury,39,9,2022
789,S073,Derby,39,9,2022
881,S073,Derby,39,9,2022
836,S073,Derby,39,9,2022
936,S073,Derby,39,9,2022
976,S073,Derby,39,9,2022
1409,S073,Derby,39,9,2022
1245,S073,Derby,39,9,2022
694,S074,Hare Hatch,39,9,2022
648,S074,Hare Hatch,39,9,2022
669,S074,Hare Hatch,39,9,2022
707,S074,Hare Hatch,39,9,2022
780,S074,Hare Hatch,39,9,2022
929,S074,Hare Hatch,39,9,2022
1129,S074,Hare Hatch,39,9,2022
778,S075,Harlestone Heath,39,9,2022
740,S075,Harlestone Heath,39,9,2022
787,S075,Harlestone Heath,39,9,2022
840,S075,Harlestone Heath,39,9,2022
821,S075,Harlestone Heath,39,9,2022
1293,S075,Harlestone Heath,39,9,2022
1240,S075,Harlestone Heath,39,9,2022
615,S076,Marple,39,9,2022
611,S076,Marple,39,9,2022
637,S076,Marple,39,9,2022
608,S076,Marple,39,9,2022
557,S076,Marple,39,9,2022
1032,S076,Marple,39,9,2022
915,S076,Marple,39,9,2022
732,S077,Stratford upon Avon,39,9,2022
690,S077,Stratford upon Avon,39,9,2022
787,S077,Stratford upon Avon,39,9,2022
785,S077,Stratford upon Avon,39,9,2022
820,S077,Stratford upon Avon,39,9,2022
1195,S077,Stratford upon Avon,39,9,2022
994,S077,Stratford upon Avon,39,9,2022
1014.705882,S080,Swindon,39,9,2022
916.426513,S080,Swindon,39,9,2022
938.9534884,S080,Swindon,39,9,2022
1026.595745,S080,Swindon,39,9,2022
966.7590028,S080,Swindon,39,9,2022
1300,S080,Swindon,39,9,2022
1107.648725,S080,Swindon,39,9,2022
611,S081,Bury St Edmunds,39,9,2022
557,S081,Bury St Edmunds,39,9,2022
606,S081,Bury St Edmunds,39,9,2022
591,S081,Bury St Edmunds,39,9,2022
661,S081,Bury St Edmunds,39,9,2022
884,S081,Bury St Edmunds,39,9,2022
815,S081,Bury St Edmunds,39,9,2022
627,S082,Cadnam,39,9,2022
723,S082,Cadnam,39,9,2022
707,S082,Cadnam,39,9,2022
735,S082,Cadnam,39,9,2022
776,S082,Cadnam,39,9,2022
927,S082,Cadnam,39,9,2022
908,S082,Cadnam,39,9,2022
670,S083,Galton,39,9,2022
623,S083,Galton,39,9,2022
718,S083,Galton,39,9,2022
748,S083,Galton,39,9,2022
753,S083,Galton,39,9,2022
993,S083,Galton,39,9,2022
945,S083,Galton,39,9,2022
1190,S084,Moreton Park,39,9,2022
1088,S084,Moreton Park,39,9,2022
1027,S084,Moreton Park,39,9,2022
1313,S084,Moreton Park,39,9,2022
1228,S084,Moreton Park,39,9,2022
1534,S084,Moreton Park,39,9,2022
1285,S084,Moreton Park,39,9,2022
684,S085,Leicester,39,9,2022
721,S085,Leicester,39,9,2022
764,S085,Leicester,39,9,2022
798,S085,Leicester,39,9,2022
810,S085,Leicester,39,9,2022
1139,S085,Leicester,39,9,2022
948,S085,Leicester,39,9,2022
584,S086,Royston,39,9,2022
638,S086,Royston,39,9,2022
693,S086,Royston,39,9,2022
600,S086,Royston,39,9,2022
746,S086,Royston,39,9,2022
1268,S086,Royston,39,9,2022
1052,S086,Royston,39,9,2022
297,S087,Beaconsfield,39,9,2022
400,S087,Beaconsfield,39,9,2022
309,S087,Beaconsfield,39,9,2022
441,S087,Beaconsfield,39,9,2022
372,S087,Beaconsfield,39,9,2022
654,S087,Beaconsfield,39,9,2022
519,S087,Beaconsfield,39,9,2022
710,S088,Hungerford,39,9,2022
594,S088,Hungerford,39,9,2022
763,S088,Hungerford,39,9,2022
775,S088,Hungerford,39,9,2022
920,S088,Hungerford,39,9,2022
1225,S088,Hungerford,39,9,2022
1004,S088,Hungerford,39,9,2022
409,S089,Keston,39,9,2022
402,S089,Keston,39,9,2022
443,S089,Keston,39,9,2022
397,S089,Keston,39,9,2022
518,S089,Keston,39,9,2022
708,S089,Keston,39,9,2022
682,S089,Keston,39,9,2022
457,S091,Lelant,39,9,2022
377,S091,Lelant,39,9,2022
479,S091,Lelant,39,9,2022
491,S091,Lelant,39,9,2022
442,S091,Lelant,39,9,2022
479,S091,Lelant,39,9,2022
406,S091,Lelant,39,9,2022
1028,S092,Stockton,39,9,2022
997,S092,Stockton,39,9,2022
1128,S092,Stockton,39,9,2022
1013,S092,Stockton,39,9,2022
1061,S092,Stockton,39,9,2022
1351,S092,Stockton,39,9,2022
1082,S092,Stockton,39,9,2022
836,S093,Telford,39,9,2022
791,S093,Telford,39,9,2022
836,S093,Telford,39,9,2022
943,S093,Telford,39,9,2022
976,S093,Telford,39,9,2022
1385,S093,Telford,39,9,2022
944,S093,Telford,39,9,2022
538,S094,Altrincham,39,9,2022
466,S094,Altrincham,39,9,2022
532,S094,Altrincham,39,9,2022
552,S094,Altrincham,39,9,2022
535,S094,Altrincham,39,9,2022
681,S094,Altrincham,39,9,2022
658,S094,Altrincham,39,9,2022
1129,S053,Boston,39,9,2022
1028,S053,Boston,39,9,2022
1025,S053,Boston,39,9,2022
1039,S053,Boston,39,9,2022
1238,S053,Boston,39,9,2022
1500,S053,Boston,39,9,2022
1015,S053,Boston,39,9,2022
1562,S059,Woodcote Green,39,9,2022
1451,S059,Woodcote Green,39,9,2022
1600,S059,Woodcote Green,39,9,2022
1568,S059,Woodcote Green,39,9,2022
2090,S059,Woodcote Green,39,9,2022
3133,S059,Woodcote Green,39,9,2022
2606,S059,Woodcote Green,39,9,2022
280,S096,Stockbridge,39,9,2022
292,S096,Stockbridge,39,9,2022
225,S096,Stockbridge,39,9,2022
361,S096,Stockbridge,39,9,2022
223,S096,Stockbridge,39,9,2022
560,S096,Stockbridge,39,9,2022
885,S096,Stockbridge,39,9,2022
204,S097,Clifton,39,9,2022
204,S097,Clifton,39,9,2022
311,S097,Clifton,39,9,2022
184,S097,Clifton,39,9,2022
274,S097,Clifton,39,9,2022
515,S097,Clifton,39,9,2022
374,S097,Clifton,39,9,2022
0,S098,Tewkesbury,39,9,2022
0,S098,Tewkesbury,39,9,2022
0,S098,Tewkesbury,39,9,2022
0,S098,Tewkesbury,39,9,2022
0,S098,Tewkesbury,39,9,2022
0,S098,Tewkesbury,39,9,2022
0,S098,Tewkesbury,39,9,2022
168,S099,Chiswick,39,9,2022
141,S099,Chiswick,39,9,2022
202,S099,Chiswick,39,9,2022
260,S099,Chiswick,39,9,2022
226,S099,Chiswick,39,9,2022
577,S099,Chiswick,39,9,2022
502,S099,Chiswick,39,9,2022
156,S102,Westbourne Grove,39,9,2022
124,S102,Westbourne Grove,39,9,2022
157,S102,Westbourne Grove,39,9,2022
214,S102,Westbourne Grove,39,9,2022
171,S102,Westbourne Grove,39,9,2022
483,S102,Westbourne Grove,39,9,2022
307,S102,Westbourne Grove,39,9,2022
242,S104,Richmond,39,9,2022
260,S104,Richmond,39,9,2022
330,S104,Richmond,39,9,2022
364,S104,Richmond,39,9,2022
357,S104,Richmond,39,9,2022
969,S104,Richmond,39,9,2022
657,S104,Richmond,39,9,2022
0,S105,Cheltenham,39,9,2022
0,S105,Cheltenham,39,9,2022
0,S105,Cheltenham,39,9,2022
0,S105,Cheltenham,39,9,2022
0,S105,Cheltenham,39,9,2022
0,S105,Cheltenham,39,9,2022
0,S105,Cheltenham,39,9,2022
1116,S010,Perth,40,10,2023
836,S010,Perth,40,10,2023
964,S010,Perth,40,10,2023
961,S010,Perth,40,10,2023
964,S010,Perth,40,10,2023
1074,S010,Perth,40,10,2023
981,S010,Perth,40,10,2023
1740,S011,Edinburgh,40,10,2023
1620,S011,Edinburgh,40,10,2023
1734,S011,Edinburgh,40,10,2023
1772,S011,Edinburgh,40,10,2023
1842,S011,Edinburgh,40,10,2023
2645,S011,Edinburgh,40,10,2023
2625,S011,Edinburgh,40,10,2023
981,S012,Dundee,40,10,2023
983,S012,Dundee,40,10,2023
954,S012,Dundee,40,10,2023
884,S012,Dundee,40,10,2023
975,S012,Dundee,40,10,2023
1153,S012,Dundee,40,10,2023
907,S012,Dundee,40,10,2023
970,S013,Birtley,40,10,2023
801,S013,Birtley,40,10,2023
871,S013,Birtley,40,10,2023
798,S013,Birtley,40,10,2023
845,S013,Birtley,40,10,2023
1018,S013,Birtley,40,10,2023
779,S013,Birtley,40,10,2023
1055,S014,Ponteland,40,10,2023
1091,S014,Ponteland,40,10,2023
1102,S014,Ponteland,40,10,2023
1139,S014,Ponteland,40,10,2023
1233,S014,Ponteland,40,10,2023
1683,S014,Ponteland,40,10,2023
1374,S014,Ponteland,40,10,2023
843,S019,Shrewsbury,40,10,2023
686,S019,Shrewsbury,40,10,2023
747,S019,Shrewsbury,40,10,2023
882,S019,Shrewsbury,40,10,2023
1030,S019,Shrewsbury,40,10,2023
1117,S019,Shrewsbury,40,10,2023
938,S019,Shrewsbury,40,10,2023
699,S020,Gailey,40,10,2023
554,S020,Gailey,40,10,2023
750,S020,Gailey,40,10,2023
733,S020,Gailey,40,10,2023
698,S020,Gailey,40,10,2023
1033,S020,Gailey,40,10,2023
904,S020,Gailey,40,10,2023
798,S022,Milngavie,40,10,2023
893,S022,Milngavie,40,10,2023
755,S022,Milngavie,40,10,2023
897,S022,Milngavie,40,10,2023
875,S022,Milngavie,40,10,2023
732,S022,Milngavie,40,10,2023
1118,S022,Milngavie,40,10,2023
850,S026,Preston,40,10,2023
906,S026,Preston,40,10,2023
788,S026,Preston,40,10,2023
877,S026,Preston,40,10,2023
943,S026,Preston,40,10,2023
1266,S026,Preston,40,10,2023
1053,S026,Preston,40,10,2023
1255,S027,Atherstone,40,10,2023
1306,S027,Atherstone,40,10,2023
1299,S027,Atherstone,40,10,2023
1316,S027,Atherstone,40,10,2023
1556,S027,Atherstone,40,10,2023
2186,S027,Atherstone,40,10,2023
1936,S027,Atherstone,40,10,2023
1204,S028,Ayr,40,10,2023
1252,S028,Ayr,40,10,2023
1174,S028,Ayr,40,10,2023
1199,S028,Ayr,40,10,2023
1374,S028,Ayr,40,10,2023
1546,S028,Ayr,40,10,2023
1441,S028,Ayr,40,10,2023
1032,S029,Stirling,40,10,2023
1066,S029,Stirling,40,10,2023
992,S029,Stirling,40,10,2023
989,S029,Stirling,40,10,2023
1188,S029,Stirling,40,10,2023
1271,S029,Stirling,40,10,2023
1482,S029,Stirling,40,10,2023
1310,S030,Cirencester,40,10,2023
1189,S030,Cirencester,40,10,2023
1277,S030,Cirencester,40,10,2023
1380,S030,Cirencester,40,10,2023
1356,S030,Cirencester,40,10,2023
2046,S030,Cirencester,40,10,2023
1612,S030,Cirencester,40,10,2023
1647,S031,Chesterfield,40,10,2023
1523,S031,Chesterfield,40,10,2023
1572,S031,Chesterfield,40,10,2023
1409,S031,Chesterfield,40,10,2023
1653,S031,Chesterfield,40,10,2023
2095,S031,Chesterfield,40,10,2023
1887,S031,Chesterfield,40,10,2023
1041,S032,Milton Keynes,40,10,2023
1090,S032,Milton Keynes,40,10,2023
1100,S032,Milton Keynes,40,10,2023
1083,S032,Milton Keynes,40,10,2023
1204,S032,Milton Keynes,40,10,2023
1753,S032,Milton Keynes,40,10,2023
1562,S032,Milton Keynes,40,10,2023
463,S033,Reading,40,10,2023
634,S033,Reading,40,10,2023
547,S033,Reading,40,10,2023
474,S033,Reading,40,10,2023
707,S033,Reading,40,10,2023
925,S033,Reading,40,10,2023
805,S033,Reading,40,10,2023
1438,S034,Dunfermline,40,10,2023
1303,S034,Dunfermline,40,10,2023
1294,S034,Dunfermline,40,10,2023
1150,S034,Dunfermline,40,10,2023
1460,S034,Dunfermline,40,10,2023
1779,S034,Dunfermline,40,10,2023
1760,S034,Dunfermline,40,10,2023
814,S035,Lisburn,40,10,2023
851,S035,Lisburn,40,10,2023
833,S035,Lisburn,40,10,2023
866,S035,Lisburn,40,10,2023
928,S035,Lisburn,40,10,2023
1514,S035,Lisburn,40,10,2023
911,S035,Lisburn,40,10,2023
1148,S036,Southport,40,10,2023
1139,S036,Southport,40,10,2023
1167,S036,Southport,40,10,2023
1117,S036,Southport,40,10,2023
1142,S036,Southport,40,10,2023
1486,S036,Southport,40,10,2023
1285,S036,Southport,40,10,2023
462,S038,Sandyholm,40,10,2023
443,S038,Sandyholm,40,10,2023
391,S038,Sandyholm,40,10,2023
350,S038,Sandyholm,40,10,2023
450,S038,Sandyholm,40,10,2023
502,S038,Sandyholm,40,10,2023
811,S038,Sandyholm,40,10,2023
658,S039,Shepton,40,10,2023
659,S039,Shepton,40,10,2023
753,S039,Shepton,40,10,2023
722,S039,Shepton,40,10,2023
834,S039,Shepton,40,10,2023
996,S039,Shepton,40,10,2023
876,S039,Shepton,40,10,2023
1216,S040,Aberdeen,40,10,2023
1199,S040,Aberdeen,40,10,2023
1390,S040,Aberdeen,40,10,2023
1166,S040,Aberdeen,40,10,2023
1296,S040,Aberdeen,40,10,2023
1851,S040,Aberdeen,40,10,2023
1595,S040,Aberdeen,40,10,2023
1071,S041,Braehead,40,10,2023
1075,S041,Braehead,40,10,2023
950,S041,Braehead,40,10,2023
1057,S041,Braehead,40,10,2023
1151,S041,Braehead,40,10,2023
1148,S041,Braehead,40,10,2023
1707,S041,Braehead,40,10,2023
871,S042,Livingston,40,10,2023
918,S042,Livingston,40,10,2023
973,S042,Livingston,40,10,2023
923,S042,Livingston,40,10,2023
1081,S042,Livingston,40,10,2023
1324,S042,Livingston,40,10,2023
1559,S042,Livingston,40,10,2023
989,S043,Carlisle,40,10,2023
943,S043,Carlisle,40,10,2023
996,S043,Carlisle,40,10,2023
1035,S043,Carlisle,40,10,2023
1110,S043,Carlisle,40,10,2023
1443,S043,Carlisle,40,10,2023
1192,S043,Carlisle,40,10,2023
838,S044,Ashford,40,10,2023
852,S044,Ashford,40,10,2023
914,S044,Ashford,40,10,2023
920,S044,Ashford,40,10,2023
1023,S044,Ashford,40,10,2023
1570,S044,Ashford,40,10,2023
1314,S044,Ashford,40,10,2023
943,S045,Peterborough,40,10,2023
1002,S045,Peterborough,40,10,2023
1008,S045,Peterborough,40,10,2023
949,S045,Peterborough,40,10,2023
1035,S045,Peterborough,40,10,2023
1710,S045,Peterborough,40,10,2023
1467,S045,Peterborough,40,10,2023
802,S046,Liverpool,40,10,2023
803,S046,Liverpool,40,10,2023
808,S046,Liverpool,40,10,2023
816,S046,Liverpool,40,10,2023
844,S046,Liverpool,40,10,2023
1241,S046,Liverpool,40,10,2023
1131,S046,Liverpool,40,10,2023
1192,S047,Gillingham,40,10,2023
1166,S047,Gillingham,40,10,2023
1283,S047,Gillingham,40,10,2023
1298,S047,Gillingham,40,10,2023
1420,S047,Gillingham,40,10,2023
1998,S047,Gillingham,40,10,2023
1680,S047,Gillingham,40,10,2023
999,S049,Inverness,40,10,2023
994,S049,Inverness,40,10,2023
965,S049,Inverness,40,10,2023
910,S049,Inverness,40,10,2023
1094,S049,Inverness,40,10,2023
1105,S049,Inverness,40,10,2023
903,S049,Inverness,40,10,2023
1538,S050,King's Lynn,40,10,2023
1581,S050,King's Lynn,40,10,2023
1570,S050,King's Lynn,40,10,2023
1483,S050,King's Lynn,40,10,2023
1747,S050,King's Lynn,40,10,2023
2413,S050,King's Lynn,40,10,2023
1814,S050,King's Lynn,40,10,2023
2859,S054,Morpeth,40,10,2023
2777,S054,Morpeth,40,10,2023
2819,S054,Morpeth,40,10,2023
2928,S054,Morpeth,40,10,2023
2742,S054,Morpeth,40,10,2023
4402,S054,Morpeth,40,10,2023
3943,S054,Morpeth,40,10,2023
883,S055,Woodbridge,40,10,2023
926,S055,Woodbridge,40,10,2023
954,S055,Woodbridge,40,10,2023
762,S055,Woodbridge,40,10,2023
994,S055,Woodbridge,40,10,2023
1251,S055,Woodbridge,40,10,2023
1109,S055,Woodbridge,40,10,2023
836,S056,Gloucester,40,10,2023
767,S056,Gloucester,40,10,2023
824,S056,Gloucester,40,10,2023
818,S056,Gloucester,40,10,2023
1011,S056,Gloucester,40,10,2023
1417,S056,Gloucester,40,10,2023
1002,S056,Gloucester,40,10,2023
831,S057,Huntingdon,40,10,2023
863,S057,Huntingdon,40,10,2023
859,S057,Huntingdon,40,10,2023
906,S057,Huntingdon,40,10,2023
903,S057,Huntingdon,40,10,2023
1604,S057,Huntingdon,40,10,2023
1318,S057,Huntingdon,40,10,2023
1247,S058,Stapleton,40,10,2023
1289,S058,Stapleton,40,10,2023
1379,S058,Stapleton,40,10,2023
1324,S058,Stapleton,40,10,2023
1496,S058,Stapleton,40,10,2023
2247,S058,Stapleton,40,10,2023
1943,S058,Stapleton,40,10,2023
1385,S061,Aylesbury,40,10,2023
1507,S061,Aylesbury,40,10,2023
1611,S061,Aylesbury,40,10,2023
1201,S061,Aylesbury,40,10,2023
1396,S061,Aylesbury,40,10,2023
2465,S061,Aylesbury,40,10,2023
2238,S061,Aylesbury,40,10,2023
671,S062,Gosforth,40,10,2023
656,S062,Gosforth,40,10,2023
652,S062,Gosforth,40,10,2023
659,S062,Gosforth,40,10,2023
649,S062,Gosforth,40,10,2023
1021,S062,Gosforth,40,10,2023
815,S062,Gosforth,40,10,2023
1048,S063,Northampton,40,10,2023
1031,S063,Northampton,40,10,2023
1021,S063,Northampton,40,10,2023
1007,S063,Northampton,40,10,2023
1117,S063,Northampton,40,10,2023
1739,S063,Northampton,40,10,2023
1557,S063,Northampton,40,10,2023
813,S064,Shenstone,40,10,2023
720,S064,Shenstone,40,10,2023
766,S064,Shenstone,40,10,2023
857,S064,Shenstone,40,10,2023
895,S064,Shenstone,40,10,2023
1272,S064,Shenstone,40,10,2023
1243,S064,Shenstone,40,10,2023
746,S065,Swansea,40,10,2023
761,S065,Swansea,40,10,2023
814,S065,Swansea,40,10,2023
772,S065,Swansea,40,10,2023
905,S065,Swansea,40,10,2023
933,S065,Swansea,40,10,2023
734,S065,Swansea,40,10,2023
680,S066,York,40,10,2023
678,S066,York,40,10,2023
679,S066,York,40,10,2023
594,S066,York,40,10,2023
612,S066,York,40,10,2023
1045,S066,York,40,10,2023
951,S066,York,40,10,2023
531,S067,Andover,40,10,2023
582,S067,Andover,40,10,2023
580,S067,Andover,40,10,2023
474,S067,Andover,40,10,2023
670,S067,Andover,40,10,2023
1032,S067,Andover,40,10,2023
837,S067,Andover,40,10,2023
782,S068,Rugby,40,10,2023
794,S068,Rugby,40,10,2023
862,S068,Rugby,40,10,2023
851,S068,Rugby,40,10,2023
1077,S068,Rugby,40,10,2023
1299,S068,Rugby,40,10,2023
1058,S068,Rugby,40,10,2023
1220,S069,Brighton,40,10,2023
1050,S069,Brighton,40,10,2023
1058,S069,Brighton,40,10,2023
1083,S069,Brighton,40,10,2023
1238,S069,Brighton,40,10,2023
1515,S069,Brighton,40,10,2023
1366,S069,Brighton,40,10,2023
644,S070,Havant,40,10,2023
611,S070,Havant,40,10,2023
618,S070,Havant,40,10,2023
590,S070,Havant,40,10,2023
624,S070,Havant,40,10,2023
803,S070,Havant,40,10,2023
673,S070,Havant,40,10,2023
449,S071,Pennine,40,10,2023
379,S071,Pennine,40,10,2023
398,S071,Pennine,40,10,2023
371,S071,Pennine,40,10,2023
383,S071,Pennine,40,10,2023
513,S071,Pennine,40,10,2023
560,S071,Pennine,40,10,2023
413,S072,Thornbury,40,10,2023
352,S072,Thornbury,40,10,2023
301,S072,Thornbury,40,10,2023
378,S072,Thornbury,40,10,2023
442,S072,Thornbury,40,10,2023
632,S072,Thornbury,40,10,2023
528,S072,Thornbury,40,10,2023
759,S073,Derby,40,10,2023
770,S073,Derby,40,10,2023
772,S073,Derby,40,10,2023
817,S073,Derby,40,10,2023
772,S073,Derby,40,10,2023
1062,S073,Derby,40,10,2023
1000,S073,Derby,40,10,2023
545,S074,Hare Hatch,40,10,2023
570,S074,Hare Hatch,40,10,2023
519,S074,Hare Hatch,40,10,2023
646,S074,Hare Hatch,40,10,2023
687,S074,Hare Hatch,40,10,2023
925,S074,Hare Hatch,40,10,2023
799,S074,Hare Hatch,40,10,2023
698,S075,Harlestone Heath,40,10,2023
745,S075,Harlestone Heath,40,10,2023
713,S075,Harlestone Heath,40,10,2023
687,S075,Harlestone Heath,40,10,2023
825,S075,Harlestone Heath,40,10,2023
1159,S075,Harlestone Heath,40,10,2023
1149,S075,Harlestone Heath,40,10,2023
630,S076,Marple,40,10,2023
613,S076,Marple,40,10,2023
629,S076,Marple,40,10,2023
579,S076,Marple,40,10,2023
599,S076,Marple,40,10,2023
1023,S076,Marple,40,10,2023
938,S076,Marple,40,10,2023
687,S077,Stratford upon Avon,40,10,2023
686,S077,Stratford upon Avon,40,10,2023
717,S077,Stratford upon Avon,40,10,2023
630,S077,Stratford upon Avon,40,10,2023
749,S077,Stratford upon Avon,40,10,2023
1063,S077,Stratford upon Avon,40,10,2023
806,S077,Stratford upon Avon,40,10,2023
902.221956,S080,Swindon,40,10,2023
914.9506356,S080,Swindon,40,10,2023
967.4068986,S080,Swindon,40,10,2023
598,S080,Swindon,40,10,2023
765,S080,Swindon,40,10,2023
929,S080,Swindon,40,10,2023
769,S080,Swindon,40,10,2023
539,S081,Bury St Edmunds,40,10,2023
592,S081,Bury St Edmunds,40,10,2023
609,S081,Bury St Edmunds,40,10,2023
601,S081,Bury St Edmunds,40,10,2023
653,S081,Bury St Edmunds,40,10,2023
837,S081,Bury St Edmunds,40,10,2023
779,S081,Bury St Edmunds,40,10,2023
614,S082,Cadnam,40,10,2023
624,S082,Cadnam,40,10,2023
703,S082,Cadnam,40,10,2023
701,S082,Cadnam,40,10,2023
704,S082,Cadnam,40,10,2023
729,S082,Cadnam,40,10,2023
753,S082,Cadnam,40,10,2023
595,S083,Galton,40,10,2023
527,S083,Galton,40,10,2023
681,S083,Galton,40,10,2023
645,S083,Galton,40,10,2023
703,S083,Galton,40,10,2023
771,S083,Galton,40,10,2023
850,S083,Galton,40,10,2023
1036,S084,Moreton Park,40,10,2023
907,S084,Moreton Park,40,10,2023
930,S084,Moreton Park,40,10,2023
986,S084,Moreton Park,40,10,2023
1170,S084,Moreton Park,40,10,2023
1292,S084,Moreton Park,40,10,2023
1142,S084,Moreton Park,40,10,2023
972.8585504,S085,Leicester,40,10,2023
1030.119247,S085,Leicester,40,10,2023
986.0706973,S085,Leicester,40,10,2023
1002.425298,S085,Leicester,40,10,2023
1000.45975,S085,Leicester,40,10,2023
1302.707836,S085,Leicester,40,10,2023
1138.406461,S085,Leicester,40,10,2023
624,S086,Royston,40,10,2023
624,S086,Royston,40,10,2023
617,S086,Royston,40,10,2023
629,S086,Royston,40,10,2023
661,S086,Royston,40,10,2023
1159,S086,Royston,40,10,2023
1097,S086,Royston,40,10,2023
352,S087,Beaconsfield,40,10,2023
337,S087,Beaconsfield,40,10,2023
356,S087,Beaconsfield,40,10,2023
266,S087,Beaconsfield,40,10,2023
404,S087,Beaconsfield,40,10,2023
541,S087,Beaconsfield,40,10,2023
318,S087,Beaconsfield,40,10,2023
638,S088,Hungerford,40,10,2023
889,S088,Hungerford,40,10,2023
634,S088,Hungerford,40,10,2023
742,S088,Hungerford,40,10,2023
739,S088,Hungerford,40,10,2023
974,S088,Hungerford,40,10,2023
790,S088,Hungerford,40,10,2023
445,S089,Keston,40,10,2023
370,S089,Keston,40,10,2023
465,S089,Keston,40,10,2023
450,S089,Keston,40,10,2023
562,S089,Keston,40,10,2023
762,S089,Keston,40,10,2023
670,S089,Keston,40,10,2023
444,S091,Lelant,40,10,2023
434,S091,Lelant,40,10,2023
490,S091,Lelant,40,10,2023
561,S091,Lelant,40,10,2023
476,S091,Lelant,40,10,2023
574,S091,Lelant,40,10,2023
509,S091,Lelant,40,10,2023
887,S092,Stockton,40,10,2023
880,S092,Stockton,40,10,2023
