Date,Week,Month,Year,Medium,Impressions,Ad Spend
,47,11,2023,Display,,
,47,11,2023,Display,,
,47,11,2023,Display,,
,47,11,2023,Display,,
,,,,,,
,47,11,2023,Display,3762.00,26.50
,47,11,2023,Display,3819.00,26.94
,47,11,2023,Display,3772.00,26.43
,47,11,2023,Display,3799.00,26.57
,47,11,2023,Display,3735.00,26.08
,47,11,2023,Display,3780.00,26.75
,47,11,2023,Display,5328.00,34.18
,47,11,2023,Display,5495.00,34.92
,47,11,2023,Display,5524.00,35.47
,47,11,2023,Display,5497.00,34.79
,47,11,2023,Display,5457.00,34.90
,47,11,2023,Display,3947.00,29.49
,47,11,2023,Display,3983.00,29.84
,47,11,2023,Display,4098.00,30.76
,47,11,2023,Display,3946.00,29.40
,47,11,2023,Display,3953.00,29.50
,47,11,2023,Display,3959.00,29.72
,47,11,2023,Display,4786.00,29.76
,47,11,2023,Display,4697.00,29.30
,47,11,2023,Display,4640.00,29.22
,47,11,2023,Display,4669.00,29.23
,47,11,2023,Display,4656.00,29.15
,47,11,2023,Display,4652.00,29.58
,47,11,2023,Display,5637.00,35.05
,47,11,2023,Display,5541.00,34.32
,47,11,2023,Display,5715.00,35.50
,47,11,2023,Display,5630.00,34.76
,47,11,2023,Display,5550.00,34.45
,47,11,2023,Display,4905.00,29.97
,47,11,2023,Display,4820.00,29.41
,47,11,2023,Display,4867.00,29.73
,47,11,2023,Display,4953.00,30.35
,47,11,2023,Display,4807.00,29.58
,47,11,2023,Display,4725.00,28.93
,47,11,2023,Display,3781.00,26.56
,47,11,2023,Display,5627.00,36.04
,47,11,2023,Display,4002.00,29.87
,47,11,2023,Display,4638.00,29.48
,47,11,2023,Display,5724.00,35.45
,47,11,2023,Display,4831.00,29.32
,47,11,2023,Display,2468.00,12.92
,47,11,2023,Display,2472.00,12.95
,47,11,2023,Display,2527.00,12.99
,47,11,2023,Display,2493.00,13.11
,47,11,2023,Display,2421.00,12.62
,47,11,2023,Display,2548.00,13.30
,47,11,2023,Display,7204.00,34.47
,47,11,2023,Display,7237.00,34.49
,47,11,2023,Display,7255.00,34.30
,47,11,2023,Display,7196.00,34.24
,47,11,2023,Display,7193.00,34.41
,47,11,2023,Display,4410.00,29.96
,47,11,2023,Display,4360.00,29.71
,47,11,2023,Display,4368.00,29.71
,47,11,2023,Display,4401.00,29.82
,47,11,2023,Display,4384.00,29.87
,47,11,2023,Display,4400.00,29.74
,47,11,2023,Display,6370.00,29.50
,47,11,2023,Display,6257.00,29.33
,47,11,2023,Display,6148.00,28.45
,47,11,2023,Display,6083.00,27.42
,47,11,2023,Display,6173.00,28.56
,47,11,2023,Display,6287.00,29.20
,47,11,2023,Display,8318.00,34.17
,47,11,2023,Display,8292.00,33.72
,47,11,2023,Display,8233.00,34.01
,47,11,2023,Display,8362.00,34.51
,47,11,2023,Display,8414.00,34.36
,47,11,2023,Display,7258.00,29.99
,47,11,2023,Display,7222.00,29.59
,47,11,2023,Display,7199.00,29.58
,47,11,2023,Display,7228.00,29.50
,47,11,2023,Display,7198.00,29.30
,47,11,2023,Display,6984.00,28.51
,47,11,2023,Display,2470.00,12.98
,47,11,2023,Display,7224.00,34.49
,47,11,2023,Display,4317.00,29.35
,47,11,2023,Display,6295.00,29.37
,47,11,2023,Display,8417.00,34.22
,47,11,2023,Display,7218.00,29.49
,47,11,2023,Display,4192.00,17.52
,47,11,2023,Display,4970.00,22.49
,47,11,2023,Display,4933.00,20.81
,47,11,2023,Display,4158.00,17.23
,47,11,2023,Display,4433.00,18.30
,47,11,2023,Display,6377.00,28.10
,47,11,2023,Display,2903.00,12.59
,47,11,2023,Display,7711.00,32.75
,47,11,2023,Display,8095.00,34.91
,47,11,2023,Display,7660.00,32.66
,47,11,2023,Display,7888.00,34.08
,47,11,2023,Display,7953.00,34.61
,47,11,2023,Display,3661.00,21.28
,47,11,2023,Display,4381.00,28.56
,47,11,2023,Display,4377.00,28.75
,47,11,2023,Display,4317.00,28.22
,47,11,2023,Display,4295.00,27.80
,47,11,2023,Display,4370.00,28.45
,47,11,2023,Display,4365.00,28.36
,47,11,2023,Display,7142.00,29.95
,47,11,2023,Display,7004.00,28.92
,47,11,2023,Display,7107.00,29.88
,47,11,2023,Display,6911.00,28.14
,47,11,2023,Display,7210.00,30.30
,47,11,2023,Display,7133.00,30.18
,47,11,2023,Display,10167.00,34.99
,47,11,2023,Display,10274.00,35.60
,47,11,2023,Display,10150.00,35.16
,47,11,2023,Display,10017.00,34.83
,47,11,2023,Display,9960.00,34.49
,47,11,2023,Display,4439.00,19.64
,47,11,2023,Display,9783.00,32.88
,47,11,2023,Display,9727.00,32.28
,47,11,2023,Display,9726.00,32.66
,47,11,2023,Display,9627.00,31.43
,47,11,2023,Display,9688.00,32.29
,47,11,2023,Display,9615.00,31.56
,47,11,2023,Display,3999.00,16.61
,47,11,2023,Display,5550.00,18.76
,47,11,2023,Display,1898.00,7.52
,47,11,2023,Display,3697.00,16.09
,47,11,2023,Display,1978.00,13.10
,47,11,2023,Display,3106.00,12.87
,47,11,2023,Display,4460.00,15.48
,47,11,2023,Display,3955.00,12.96
,47,11,2023,Display,4016.00,18.78
,47,11,2023,Display,5190.00,24.75
,47,11,2023,Display,4464.00,20.63
,47,11,2023,Display,4288.00,19.72
,47,11,2023,Display,4109.00,19.30
,47,11,2023,Display,5511.00,25.82
,47,11,2023,Display,4700.00,21.90
,47,11,2023,Display,7833.00,34.32
,47,11,2023,Display,7809.00,34.49
,47,11,2023,Display,7741.00,34.20
,47,11,2023,Display,7968.00,35.48
,47,11,2023,Display,7919.00,35.40
,47,11,2023,Display,6053.00,35.19
,47,11,2023,Display,4407.00,28.65
,47,11,2023,Display,4397.00,28.49
,47,11,2023,Display,4435.00,28.61
,47,11,2023,Display,4457.00,28.83
,47,11,2023,Display,4439.00,28.75
,47,11,2023,Display,4534.00,29.52
,47,11,2023,Display,7051.00,30.09
,47,11,2023,Display,7044.00,28.41
,47,11,2023,Display,6853.00,28.95
,47,11,2023,Display,7260.00,30.80
,47,11,2023,Display,7054.00,29.83
,47,11,2023,Display,7002.00,29.33
,47,11,2023,Display,10092.00,35.65
,47,11,2023,Display,9949.00,35.38
,47,11,2023,Display,9984.00,35.07
,47,11,2023,Display,9917.00,34.44
,47,11,2023,Display,9940.00,34.99
,47,11,2023,Display,7894.00,34.86
,47,11,2023,Display,10283.00,35.04
,47,11,2023,Display,10420.00,35.03
,47,11,2023,Display,10586.00,35.79
,47,11,2023,Display,10315.00,34.18
,47,11,2023,Display,10388.00,34.80
,47,11,2023,Display,10531.00,35.35
,47,11,2023,Display,7062.00,29.57
,47,11,2023,Display,9770.00,34.07
,47,11,2023,Display,2527.00,12.15
,47,11,2023,Display,2951.00,14.54
,47,11,2023,Display,2630.00,13.03
,47,11,2023,Display,2405.00,11.52
,47,11,2023,Display,2832.00,13.59
,47,11,2023,Display,3193.00,15.73
,47,11,2023,Display,3159.00,15.56
,47,11,2023,Display,7972.00,36.17
,47,11,2023,Display,7598.00,33.98
,47,11,2023,Display,7642.00,34.24
,47,11,2023,Display,8138.00,37.17
,47,11,2023,Display,7586.00,33.85
,47,11,2023,Display,6034.00,35.48
,47,11,2023,Display,4266.00,27.85
,47,11,2023,Display,4468.00,28.97
,47,11,2023,Display,4453.00,28.96
,47,11,2023,Display,4346.00,28.60
,47,11,2023,Display,4320.00,28.29
,47,11,2023,Display,4348.00,28.35
,47,11,2023,Display,7175.00,29.12
,47,11,2023,Display,6981.00,28.09
,47,11,2023,Display,7311.00,30.37
,47,11,2023,Display,7356.00,30.43
,47,11,2023,Display,7181.00,29.63
,47,11,2023,Display,7108.00,28.73
,47,11,2023,Display,9701.00,34.79
,47,11,2023,Display,9697.00,34.67
,47,11,2023,Display,9567.00,34.66
,47,11,2023,Display,9737.00,35.26
,47,11,2023,Display,9706.00,34.30
,47,11,2023,Display,7701.00,34.54
,47,11,2023,Display,9898.00,34.78
,47,11,2023,Display,9844.00,34.14
,47,11,2023,Display,9784.00,33.74
,47,11,2023,Display,9957.00,34.71
,47,11,2023,Display,9972.00,35.10
,47,11,2023,Display,9932.00,34.75
,47,11,2023,Display,7104.00,29.12
,47,11,2023,Display,9637.00,33.84
,47,11,2023,Display,4928.00,23.86
,47,11,2023,Display,4652.00,22.58
,47,11,2023,Display,4313.00,21.05
,47,11,2023,Display,4611.00,21.98
,47,11,2023,Display,5121.00,24.31
,47,11,2023,Display,5340.00,26.81
,47,11,2023,Display,4706.00,22.20
,47,11,2023,Display,7815.00,35.10
,47,11,2023,Display,7805.00,35.16
,47,11,2023,Display,7358.00,32.41
,47,11,2023,Display,8136.00,37.56
,47,11,2023,Display,7759.00,35.03
,47,11,2023,Display,7482.00,41.21
,47,11,2023,Display,4259.00,27.79
,47,11,2023,Display,4323.00,28.31
,47,11,2023,Display,4287.00,27.91
,47,11,2023,Display,4114.00,26.98
,47,11,2023,Display,4206.00,27.32
,47,11,2023,Display,4291.00,27.93
,47,11,2023,Display,7292.00,29.81
,47,11,2023,Display,7232.00,29.18
,47,11,2023,Display,7432.00,31.05
,47,11,2023,Display,7258.00,28.86
,47,11,2023,Display,7175.00,29.09
,47,11,2023,Display,7162.00,28.73
,47,11,2023,Display,10173.00,35.52
,47,11,2023,Display,10060.00,35.20
,47,11,2023,Display,10070.00,35.27
,47,11,2023,Display,10182.00,35.51
,47,11,2023,Display,9940.00,34.42
,47,11,2023,Display,7738.00,34.81
,47,11,2023,Display,10173.00,34.45
,47,11,2023,Display,10371.00,35.76
,47,11,2023,Display,10087.00,34.41
,47,11,2023,Display,10128.00,34.68
,47,11,2023,Display,10268.00,35.51
,47,11,2023,Display,10349.00,35.05
,47,11,2023,Display,7309.00,30.24
,47,11,2023,Display,10057.00,35.27
,47,11,2023,Display,5309.00,25.72
,47,11,2023,Display,6342.00,31.47
,47,11,2023,Display,5293.00,25.79
,47,11,2023,Display,5995.00,30.16
,47,11,2023,Display,4695.00,21.87
,47,11,2023,Display,5560.00,27.12
,47,11,2023,Display,5461.00,26.33
,47,11,2023,Display,7768.00,35.02
,47,11,2023,Display,7502.00,33.53
,47,11,2023,Display,7627.00,34.01
,47,11,2023,Display,7934.00,36.96
,47,11,2023,Display,7786.00,35.45
,47,11,2023,Display,6769.00,36.37
,47,11,2023,Display,4413.00,27.13
,47,11,2023,Display,4391.00,27.10
,47,11,2023,Display,4390.00,27.28
,47,11,2023,Display,4351.00,27.07
,47,11,2023,Display,4343.00,26.99
,47,11,2023,Display,4456.00,27.64
,47,11,2023,Display,6801.00,28.73
,47,11,2023,Display,6749.00,28.53
,47,11,2023,Display,6889.00,29.42
,47,11,2023,Display,6890.00,29.69
,47,11,2023,Display,6618.00,27.82
,47,11,2023,Display,6810.00,29.40
,47,11,2023,Display,9808.00,33.72
,47,11,2023,Display,9831.00,33.96
,47,11,2023,Display,9860.00,33.45
,47,11,2023,Display,9717.00,33.22
,47,11,2023,Display,9766.00,33.44
,47,11,2023,Display,7911.00,35.72
,47,11,2023,Display,10238.00,34.67
,47,11,2023,Display,9999.00,33.10
,47,11,2023,Display,10147.00,34.77
,47,11,2023,Display,10189.00,34.97
,47,11,2023,Display,10212.00,34.33
,47,11,2023,Display,9950.00,33.30
,47,11,2023,Display,6745.00,28.49
,47,11,2023,Display,10101.00,34.26
,,,,,,
,48,11,2023,Paid Search,143816.00,31.74
,48,11,2023,Paid Search,179466.00,37.21
,48,11,2023,Paid Search,199940.00,47.24
,48,11,2023,Paid Search,133992.00,31.64
,48,11,2023,Paid Search,78596.00,21.26
,48,11,2023,Paid Search,162745.00,38.25
,48,11,2023,Paid Search,157839.00,26.49
,48,11,2023,Paid Search,101528.00,25.74
,48,11,2023,Paid Search,8137.00,10.64
,48,11,2023,Paid Search,120902.00,30.60
,48,11,2023,Paid Search,219674.00,40.11
,48,11,2023,Paid Search,165443.00,32.76
,48,11,2023,Paid Search,253288.00,46.26
,48,11,2023,Paid Search,107609.00,22.51
,48,11,2023,Paid Search,130778.00,27.22
,48,11,2023,Paid Search,175614.00,29.99
,48,11,2023,Paid Search,162382.00,28.93
,48,11,2023,Paid Search,227440.00,46.27
,48,11,2023,Paid Search,180640.00,34.86
,48,11,2023,Paid Search,192167.00,30.80
,48,11,2023,Paid Search,99023.00,23.53
,48,11,2023,Paid Search,111020.00,22.84
,48,11,2023,Paid Search,108298.00,21.28
,48,11,2023,Paid Search,327840.00,41.32
,48,11,2023,Paid Search,82820.00,20.75
,48,11,2023,Paid Search,126159.00,19.95
,48,11,2023,Paid Search,126899.00,27.32
,48,11,2023,Paid Search,103314.00,24.71
,48,11,2023,Paid Search,159407.00,47.23
,48,11,2023,Paid Search,144547.00,30.73
,48,11,2023,Paid Search,187456.00,40.72
,48,11,2023,Paid Search,210940.00,28.57
,48,11,2023,Paid Search,249605.00,42.99
,48,11,2023,Paid Search,140270.00,32.36
,48,11,2023,Paid Search,126249.00,28.85
,48,11,2023,Paid Search,254004.00,42.13
,48,11,2023,Paid Search,214335.00,44.02
,48,11,2023,Paid Search,169691.00,31.93
,48,11,2023,Paid Search,89216.00,21.86
,48,11,2023,Paid Search,158594.00,31.63
,48,11,2023,Paid Search,95910.00,23.39
,48,11,2023,Paid Search,157304.00,36.90
,48,11,2023,Paid Search,211942.00,41.65
,48,11,2023,Paid Search,79151.00,25.11
,48,11,2023,Paid Search,148555.00,28.78
,48,11,2023,Paid Search,195109.00,41.10
,48,11,2023,Paid Search,132448.00,24.50
,48,11,2023,Paid Search,177133.00,33.83
,48,11,2023,Paid Search,96715.00,35.68
,48,11,2023,Paid Search,173194.00,42.68
,48,11,2023,Paid Search,1516722.00,309.52
,48,11,2023,Paid Search,261860.00,42.41
,48,11,2023,Paid Search,196276.00,34.88
,48,11,2023,Paid Search,1023044.00,308.44
,48,11,2023,Paid Search,135830.00,38.15
,48,11,2023,Paid Search,127487.00,29.04
,48,11,2023,Paid Search,92422.00,17.86
,48,11,2023,Paid Search,176194.00,26.57
,48,11,2023,Paid Search,89413.00,26.68
,48,11,2023,Paid Search,253518.00,49.29
,48,11,2023,Paid Search,124159.00,27.42
,48,11,2023,Paid Search,546176.00,311.66
,48,11,2023,Paid Search,167484.00,37.38
,48,11,2023,Paid Search,178367.00,36.66
,48,11,2023,Paid Search,201319.00,40.57
,48,11,2023,Paid Search,150976.00,31.21
,48,11,2023,Paid Search,163993.00,29.21
,48,11,2023,Paid Search,179617.00,33.63
,48,11,2023,Paid Search,1991063.00,315.98
,48,11,2023,Paid Search,306432.00,42.92
,48,11,2023,Paid Search,189007.00,34.08
,48,11,2023,Paid Search,207196.00,38.35
,48,11,2023,Paid Search,176538.00,35.80
,48,11,2023,Paid Search,203322.00,39.55
,48,11,2023,Paid Search,186831.00,33.91
,48,11,2023,Paid Search,69524.00,12.10
,48,11,2023,Paid Search,119999.00,29.04
,48,11,2023,Paid Search,596.00,29.75
,48,11,2023,Paid Search,311.00,3.73
,48,11,2023,Paid Search,304.00,18.99
,48,11,2023,Paid Search,899.00,31.31
,48,11,2023,Paid Search,598.00,19.30
,48,11,2023,Paid Search,553.00,25.21
,48,11,2023,Paid Search,630.00,23.56
,48,11,2023,Paid Search,261.00,8.57
,48,11,2023,Paid Search,522.00,28.47
,48,11,2023,Paid Search,366.00,21.19
,48,11,2023,Paid Search,1586.00,41.80
,48,11,2023,Paid Search,384.00,17.99
,48,11,2023,Paid Search,360.00,15.45
,48,11,2023,Paid Search,322.00,14.03
,48,11,2023,Paid Search,350.00,15.75
,48,11,2023,Paid Search,1065.00,23.75
,48,11,2023,Paid Search,214.00,2.44
,48,11,2023,Paid Search,508.00,19.16
,48,11,2023,Paid Search,611.00,19.89
,48,11,2023,Paid Search,1315.00,30.25
,48,11,2023,Paid Search,1651.00,43.40
,48,11,2023,Paid Search,379.00,6.40
,48,11,2023,Paid Search,241.00,13.57
,48,11,2023,Paid Search,580.00,17.71
,48,11,2023,Paid Search,935.00,22.28
,48,11,2023,Paid Search,1689.00,52.27
,48,11,2023,Paid Search,427.00,23.72
,48,11,2023,Paid Search,553.00,17.77
,48,11,2023,Paid Search,321.00,18.87
,48,11,2023,Paid Search,240.00,10.73
,48,11,2023,Paid Search,658.00,30.94
,48,11,2023,Paid Search,297.00,13.32
,48,11,2023,Paid Search,529.00,13.45
,48,11,2023,Paid Search,391.00,19.33
,48,11,2023,Paid Search,680.00,15.89
,48,11,2023,Paid Search,172.00,9.42
,48,11,2023,Paid Search,475.00,14.38
,48,11,2023,Paid Search,819.00,21.98
,48,11,2023,Paid Search,575.00,11.08
,48,11,2023,Paid Search,702.00,20.20
,48,11,2023,Paid Search,574.00,33.48
,48,11,2023,Paid Search,806.00,26.04
,48,11,2023,Paid Search,283.00,14.78
,48,11,2023,Paid Search,408.00,18.14
,48,11,2023,Paid Search,413.00,14.58
,48,11,2023,Paid Search,1952.00,68.86
,48,11,2023,Paid Search,572.00,26.87
,48,11,2023,Paid Search,414.00,13.15
,48,11,2023,Paid Search,589.00,19.24
,48,11,2023,Paid Search,193.00,5.16
,48,11,2023,Paid Search,787.00,29.83
,48,11,2023,Paid Search,339.00,11.74
,48,11,2023,Paid Search,464.00,17.91
,48,11,2023,Paid Search,538.00,19.00
,48,11,2023,Paid Search,479.00,12.38
,48,11,2023,Paid Search,1158.00,28.95
,48,11,2023,Paid Search,434.00,17.48
,48,11,2023,Paid Search,399.00,17.62
,48,11,2023,Paid Search,615.00,21.36
,48,11,2023,Paid Search,848.00,25.46
,48,11,2023,Paid Search,593.00,20.21
,48,11,2023,Paid Search,553.00,29.97
,48,11,2023,Paid Search,506.00,6.30
,48,11,2023,Paid Search,498.00,4.66
,48,11,2023,Paid Search,457.00,5.09
,48,11,2023,Paid Search,362.00,3.98
,48,11,2023,Paid Search,2569.00,279.72
,48,11,2023,Paid Search,322.00,15.64
,48,11,2023,Paid Search,547.00,7.70
,48,11,2023,Paid Search,2683.00,123.94
,48,11,2023,Paid Search,318.00,10.88
,48,11,2023,Paid Search,884.00,22.76
,48,11,2023,Paid Search,1022.00,22.09
,48,11,2023,Paid Search,851.00,21.24
,48,11,2023,Paid Search,1704.00,29.00
,48,11,2023,Paid Search,2200.00,22.24
,48,11,2023,Paid Search,4745.00,17.21
,48,11,2023,Paid Search,1053.00,28.31
,48,11,2023,Paid Search,1925.00,21.20
,48,11,2023,Paid Search,734.00,23.12
,48,11,2023,Paid Search,933.00,21.62
,48,11,2023,Paid Search,1740.00,46.17
,48,11,2023,Paid Search,1061.00,43.49
,48,11,2023,Paid Search,1905.00,40.40
,48,11,2023,Paid Search,1496.00,37.33
,48,11,2023,Paid Search,3758.00,44.66
,48,11,2023,Paid Search,2854.00,40.41
,48,11,2023,Paid Search,1434.00,45.60
,48,11,2023,Paid Search,1851.00,44.16
,48,11,2023,Paid Search,1201.00,45.25
,48,11,2023,Paid Search,1664.00,44.86
,48,11,2023,Paid Search,1169.00,22.35
,48,11,2023,Paid Search,585.00,21.36
,48,11,2023,Paid Search,890.00,20.67
,48,11,2023,Paid Search,1162.00,21.86
,48,11,2023,Paid Search,1927.00,21.24
,48,11,2023,Paid Search,3688.00,20.86
,48,11,2023,Paid Search,848.00,21.33
,48,11,2023,Paid Search,4108.00,19.48
,48,11,2023,Paid Search,710.00,21.77
,48,11,2023,Paid Search,726.00,22.65
,48,11,2023,Paid Search,64.00,9.59
,48,11,2023,Paid Search,173.00,11.89
,48,11,2023,Paid Search,127.00,21.60
,48,11,2023,Paid Search,139.00,26.87
,48,11,2023,Paid Search,157.00,13.21
,48,11,2023,Paid Search,23.00,2.97
,48,11,2023,Paid Search,1539.00,3.61
,48,11,2023,Paid Search,2853.00,6.20
,48,11,2023,Paid Search,11075.00,32.30
,48,11,2023,Paid Search,6918.00,8.48
,48,11,2023,Paid Search,122238.00,317.47
,48,11,2023,Paid Search,4537.00,10.45
,48,11,2023,Paid Search,108410.00,236.24
,48,11,2023,Paid Search,27836.00,91.76
,48,11,2023,Paid Search,116574.00,305.11
,,,,,,
,48,11,2023,Paid Search,,
,48,11,2023,Paid Search,1668.00,10.31
,48,11,2023,Paid Search,273.00,1.82
,48,11,2023,Paid Search,838.00,2.26
,48,11,2023,Paid Search,35.00,4.27
,48,11,2023,Paid Search,55.00,0.67
,48,11,2023,Paid Search,34.00,3.91
,48,11,2023,Paid Search,38.00,1.90
,48,11,2023,Paid Search,48.00,7.41
,48,11,2023,Paid Search,36.00,3.51
,48,11,2023,Paid Search,20.00,2.02
,48,11,2023,Paid Search,68.00,2.16
,48,11,2023,Paid Search,35.00,2.24
,48,11,2023,Paid Search,13.00,2.01
,48,11,2023,Paid Search,47.00,2.95
,48,11,2023,Paid Search,27.00,1.17
,48,11,2023,Paid Search,25.00,3.93
,48,11,2023,Paid Search,18.00,2.10
,48,11,2023,Paid Search,19.00,2.18
,48,11,2023,Paid Search,32.00,3.08
,48,11,2023,Paid Search,36.00,1.03
,48,11,2023,Paid Search,62.00,3.57
,48,11,2023,Paid Search,32.00,9.52
,48,11,2023,Paid Search,56.00,4.61
,48,11,2023,Paid Search,110.00,3.33
,48,11,2023,Paid Search,17.00,0.32
,48,11,2023,Paid Search,18.00,0.30
,48,11,2023,Paid Search,47.00,3.80
,48,11,2023,Paid Search,57.00,2.38
,48,11,2023,Paid Search,86.00,2.88
,48,11,2023,Paid Search,28.00,2.85
,48,11,2023,Paid Search,38.00,2.36
,48,11,2023,Paid Search,27.00,6.65
,48,11,2023,Paid Search,40.00,1.48
,48,11,2023,Paid Search,20.00,0.96
,48,11,2023,Paid Search,21.00,2.23
,48,11,2023,Paid Search,124.00,1.65
,48,11,2023,Paid Search,26.00,2.62
,48,11,2023,Paid Search,38.00,3.53
,48,11,2023,Paid Search,11.00,0.49
,48,11,2023,Paid Search,32.00,2.99
,48,11,2023,Paid Search,64.00,2.15
,48,11,2023,Paid Search,29.00,1.81
,48,11,2023,Paid Search,123.00,3.74
,48,11,2023,Paid Search,66.00,8.72
,48,11,2023,Paid Search,48.00,2.71
,48,11,2023,Paid Search,14.00,3.31
,48,11,2023,Paid Search,31.00,4.02
,48,11,2023,Paid Search,66.00,2.66
,48,11,2023,Paid Search,77.00,25.27
,48,11,2023,Paid Search,52.00,2.27
,48,11,2023,Paid Search,27.00,1.17
,48,11,2023,Paid Search,28.00,3.87
,48,11,2023,Paid Search,70.00,4.59
,48,11,2023,Paid Search,143.00,1.57
,48,11,2023,Paid Search,54.00,2.11
,48,11,2023,Paid Search,28.00,1.75
,48,11,2023,Paid Search,98.00,12.67
,48,11,2023,Paid Search,16.00,0.73
,48,11,2023,Paid Search,83.00,2.38
,48,11,2023,Paid Search,24.00,1.77
,48,11,2023,Paid Search,18.00,1.73
,48,11,2023,Paid Search,45.00,3.19
,48,11,2023,Paid Search,31.00,2.37
,48,11,2023,Paid Search,38.00,2.80
,48,11,2023,Paid Search,62.00,4.41
,48,11,2023,Paid Search,7.00,0.04
,48,11,2023,Paid Search,8.00,0.29
,48,11,2023,Paid Search,13.00,0.28
,48,11,2023,Paid Search,13.00,0.16
,48,11,2023,Paid Search,50.00,11.64
,48,11,2023,Paid Search,17.00,0.24
,48,11,2023,Paid Search,17.00,0.57
,48,11,2023,Paid Search,97.00,2.13
,48,11,2023,Paid Search,15.00,1.19
,48,11,2023,Paid Search,901.00,9.27
,48,11,2023,Paid Search,2301.00,12.30
,48,11,2023,Paid Search,503.00,4.93
,48,11,2023,Paid Search,685.00,13.45
,48,11,2023,Paid Search,2618.00,13.74
,48,11,2023,Paid Search,2284.00,11.74
,48,11,2023,Paid Search,986.00,12.83
,48,11,2023,Paid Search,3634.00,12.20
,48,11,2023,Paid Search,261.00,11.28
,48,11,2023,Paid Search,522.00,11.99
,48,11,2023,Paid Search,1256.00,14.50
,48,11,2023,Paid Search,1937.00,15.51
,48,11,2023,Paid Search,1761.00,16.23
,48,11,2023,Paid Search,775.00,14.93
,48,11,2023,Paid Search,3205.00,14.76
,48,11,2023,Paid Search,2573.00,12.57
,48,11,2023,Paid Search,711.00,11.90
,48,11,2023,Paid Search,1499.00,12.53
,48,11,2023,Paid Search,396.00,14.05
,48,11,2023,Paid Search,766.00,11.17
,48,11,2023,Paid Search,4.00,0.00
,48,11,2023,Paid Search,61.00,0.53
,48,11,2023,Paid Search,34.00,0.00
,48,11,2023,Paid Search,9.00,0.00
,48,11,2023,Paid Search,47.00,0.42
,48,11,2023,Paid Search,5.00,0.00
,48,11,2023,Paid Search,71.00,1.50
,48,11,2023,Paid Search,2127.00,3.06
,48,11,2023,Paid Search,936.00,13.72
,48,11,2023,Paid Search,1087.00,3.31
,48,11,2023,Paid Search,5727.00,24.35
,48,11,2023,Paid Search,1922.00,4.97
,48,11,2023,Paid Search,5113.00,30.55
,48,11,2023,Paid Search,788.00,5.89
,48,11,2023,Paid Search,9166.00,42.61
,48,11,2023,Paid Search,977.00,2.06
,48,11,2023,Paid Search,1881.00,9.56
,48,11,2023,Paid Search,91.00,0.00
,48,11,2023,Paid Search,302.00,2.62
,48,11,2023,Paid Search,1277.00,14.23
,48,11,2023,Paid Search,1852.00,8.84
,48,11,2023,Paid Search,9465.00,40.67
,48,11,2023,Paid Search,897.00,2.99
,48,11,2023,Paid Search,9831.00,41.92
,48,11,2023,Paid Search,1875.00,8.49
,48,11,2023,Paid Search,13331.00,43.19
,,,,,,
,48,11,2023,Paid Social,5321.00,7.80
,48,11,2023,Paid Social,961.00,1.45
,48,11,2023,Paid Social,1321.00,1.98
,48,11,2023,Paid Social,2682.00,3.97
,48,11,2023,Paid Social,5618.00,8.21
,48,11,2023,Paid Social,3357.00,4.91
,48,11,2023,Paid Social,3476.00,5.92
,48,11,2023,Paid Social,1241.00,2.13
,48,11,2023,Paid Social,18803.00,28.35
,48,11,2023,Paid Social,4381.00,7.69
,48,11,2023,Paid Social,2620.00,3.75
,48,11,2023,Paid Social,871.00,1.28
,48,11,2023,Paid Social,809.00,1.18
,48,11,2023,Paid Social,9582.00,13.80
,48,11,2023,Paid Social,4273.00,6.03
,48,11,2023,Paid Social,1562.00,2.26
,48,11,2023,Paid Social,4023.00,6.76
,48,11,2023,Paid Social,763.00,1.32
,48,11,2023,Paid Social,18116.00,28.20
,48,11,2023,Paid Social,4416.00,7.72
,48,11,2023,Paid Social,3910.00,5.64
,48,11,2023,Paid Social,10223.00,14.80
,48,11,2023,Paid Social,4330.00,6.22
,48,11,2023,Paid Social,1266.00,1.83
,48,11,2023,Paid Social,4231.00,7.11
,48,11,2023,Paid Social,595.00,1.00
,48,11,2023,Paid Social,19086.00,28.53
,48,11,2023,Paid Social,4394.00,7.70
,48,11,2023,Paid Social,4803.00,6.68
,48,11,2023,Paid Social,13607.00,19.04
,48,11,2023,Paid Social,1921.00,2.71
,48,11,2023,Paid Social,4433.00,7.29
,48,11,2023,Paid Social,439.00,0.73
,48,11,2023,Paid Social,18713.00,28.11
,48,11,2023,Paid Social,4408.00,7.69
,48,11,2023,Paid Social,4285.00,6.08
,48,11,2023,Paid Social,2710.00,3.85
,48,11,2023,Paid Social,1254.00,1.77
,48,11,2023,Paid Social,3924.00,5.62
,48,11,2023,Paid Social,5164.00,7.33
,48,11,2023,Paid Social,2620.00,3.72
,48,11,2023,Paid Social,4391.00,7.22
,48,11,2023,Paid Social,535.00,0.89
,48,11,2023,Paid Social,19115.00,28.37
,48,11,2023,Paid Social,4423.00,7.75
,48,11,2023,Paid Social,2756.00,4.41
,48,11,2023,Paid Social,1522.00,2.45
,48,11,2023,Paid Social,625.00,1.01
,48,11,2023,Paid Social,7233.00,11.56
,48,11,2023,Paid Social,4278.00,6.78
,48,11,2023,Paid Social,1205.00,1.99
,48,11,2023,Paid Social,3583.00,6.85
,48,11,2023,Paid Social,600.00,1.15
